,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,desc_loc_lists,name_locs,area_locs,PNG_title
51,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,BO4,Kitchen ,21.5,"[{'y1': 2836, 'x1': 790, 'y2': 2865, 'x2': 921}]","{'y1': 2793, 'x1': 790, 'y2': 2823, 'x2': 858}","{'y1': 2878, 'x1': 790, 'y2': 2909, 'x2': 916}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
52,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,B28,Store ,5.7,"[{'y1': 3020, 'x1': 2821, 'y2': 3050, 'x2': 2916}]","{'y1': 2977, 'x1': 2821, 'y2': 3007, 'x2': 2889}","{'y1': 3062, 'x1': 2822, 'y2': 3092, 'x2': 2924}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
53,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,B27,Bathroom ,9.7,"[{'y1': 3019, 'x1': 3096, 'y2': 3049, 'x2': 3269}]","{'y1': 2977, 'x1': 3096, 'y2': 3006, 'x2': 3164}","{'y1': 3062, 'x1': 3096, 'y2': 3092, 'x2': 3198}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
54,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,B25,Computer ,24.9,"[{'y1': 3018, 'x1': 3376, 'y2': 3056, 'x2': 3556}]","{'y1': 2975, 'x1': 3376, 'y2': 3005, 'x2': 3445}","{'y1': 3060, 'x1': 3376, 'y2': 3091, 'x2': 3503}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
55,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,B22,Kitchen ,8.9,"[{'y1': 3014, 'x1': 3992, 'y2': 3043, 'x2': 4124}]","{'y1': 2971, 'x1': 3992, 'y2': 3001, 'x2': 4060}","{'y1': 3056, 'x1': 3993, 'y2': 3087, 'x2': 4095}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
56,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,Bi3a,Lounge ,18.6,"[{'y1': 3221, 'x1': 2183, 'y2': 3259, 'x2': 2316}]","{'y1': 3178, 'x1': 2183, 'y2': 3208, 'x2': 2274}","{'y1': 3263, 'x1': 2183, 'y2': 3294, 'x2': 2306}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
57,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,BO2,Classroom ,31.6,"[{'y1': 3580, 'x1': 396, 'y2': 3610, 'x2': 588}]","{'y1': 3538, 'x1': 396, 'y2': 3568, 'x2': 464}","{'y1': 3623, 'x1': 396, 'y2': 3653, 'x2': 522}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
58,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,B01,Male ,12.8,"[{'y1': 3583, 'x1': 936, 'y2': 3612, 'x2': 1020}]","{'y1': 3540, 'x1': 936, 'y2': 3570, 'x2': 998}","{'y1': 3625, 'x1': 936, 'y2': 3656, 'x2': 1059}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
59,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png,0.01,A2,MC003_B Floor,B Floor,MC003,Bailrigg House,Bailrigg House MC003_2,,,435.0,[],{},"{'y1': 3969, 'x1': 856, 'y2': 4030, 'x2': 1086}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_2.png
60,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C06,Office ,45.5,"[{'y1': 1823, 'x1': 2494, 'y2': 1854, 'x2': 2597}]","{'y1': 1781, 'x1': 2494, 'y2': 1811, 'x2': 2565}","{'y1': 1866, 'x1': 2494, 'y2': 1896, 'x2': 2621}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
61,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C12,Store ,1.5,"[{'y1': 1842, 'x1': 4291, 'y2': 1872, 'x2': 4385}]","{'y1': 1804, 'x1': 4291, 'y2': 1834, 'x2': 4362}","{'y1': 1878, 'x1': 4294, 'y2': 1909, 'x2': 4394}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
62,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C04/C05,Kitchen ,20.1,"[{'y1': 1880, 'x1': 1792, 'y2': 1910, 'x2': 1923}]","{'y1': 1838, 'x1': 1792, 'y2': 1868, 'x2': 1951}","{'y1': 1923, 'x1': 1792, 'y2': 1953, 'x2': 1918}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
63,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,,Cog Store ,2.0,"[{'y1': 1870, 'x1': 3338, 'y2': 1900, 'x2': 3432}, {'y1': 1832, 'x1': 3337, 'y2': 1862, 'x2': 3409}]",{},"{'y1': 1907, 'x1': 3337, 'y2': 1937, 'x2': 3441}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
64,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C10,Office ,19.1,"[{'y1': 1943, 'x1': 3740, 'y2': 1973, 'x2': 3844}]","{'y1': 1901, 'x1': 3740, 'y2': 1931, 'x2': 3811}","{'y1': 1986, 'x1': 3740, 'y2': 2016, 'x2': 3863}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
65,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C11,Office ,12.1,"[{'y1': 1943, 'x1': 4139, 'y2': 1973, 'x2': 4243}]","{'y1': 1901, 'x1': 4139, 'y2': 1931, 'x2': 4205}","{'y1': 1986, 'x1': 4139, 'y2': 2016, 'x2': 4262}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
66,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,,Corridor ,7.5,"[{'y1': 2315, 'x1': 1916, 'y2': 2344, 'x2': 2057}]",{},"{'y1': 2356, 'x1': 1917, 'y2': 2387, 'x2': 2019}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
67,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,,Corridor ,10.7,"[{'y1': 2314, 'x1': 2560, 'y2': 2344, 'x2': 2707}]",{},"{'y1': 2357, 'x1': 2562, 'y2': 2387, 'x2': 2685}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
68,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,,Corridor ,15.7,"[{'y1': 2315, 'x1': 3446, 'y2': 2345, 'x2': 3593}]",{},"{'y1': 2357, 'x1': 3449, 'y2': 2388, 'x2': 3572}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
69,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,Sw4,Stairwell ,4.4,"[{'y1': 2372, 'x1': 4159, 'y2': 2402, 'x2': 4310}]","{'y1': 2330, 'x1': 4159, 'y2': 2360, 'x2': 4244}","{'y1': 2415, 'x1': 4158, 'y2': 2445, 'x2': 4262}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
70,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C03,Office ,18.7,"[{'y1': 2437, 'x1': 1710, 'y2': 2467, 'x2': 1813}]","{'y1': 2395, 'x1': 1709, 'y2': 2425, 'x2': 1781}","{'y1': 2480, 'x1': 1710, 'y2': 2510, 'x2': 1833}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
71,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C15,Office ,13.0,"[{'y1': 2592, 'x1': 3661, 'y2': 2622, 'x2': 3765}]","{'y1': 2550, 'x1': 3661, 'y2': 2580, 'x2': 3733}","{'y1': 2635, 'x1': 3661, 'y2': 2665, 'x2': 3784}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
72,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C14,WC ,10.5,"[{'y1': 2600, 'x1': 4139, 'y2': 2630, 'x2': 4205}]","{'y1': 2558, 'x1': 4139, 'y2': 2588, 'x2': 4211}","{'y1': 2643, 'x1': 4139, 'y2': 2673, 'x2': 4262}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
73,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C07,wc ,15.0,"[{'y1': 2647, 'x1': 3051, 'y2': 2677, 'x2': 3117}]","{'y1': 2604, 'x1': 3051, 'y2': 2635, 'x2': 3123}","{'y1': 2689, 'x1': 3051, 'y2': 2719, 'x2': 3174}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
74,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png,0.01,A2,MC003_C Floor,C Floor,MC003,Bailrigg House,Bailrigg House MC003_3,C01,Office ,40.7,"[{'y1': 2787, 'x1': 2430, 'y2': 2817, 'x2': 2534}]","{'y1': 2745, 'x1': 2430, 'y2': 2775, 'x2': 2495}","{'y1': 2830, 'x1': 2430, 'y2': 2860, 'x2': 2557}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bailrigg House MC003_3.png
75,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A05,Store Room ,2.3,"[{'y1': 493, 'x1': 2998, 'y2': 523, 'x2': 3102}, {'y1': 444, 'x1': 2998, 'y2': 474, 'x2': 3093}]","{'y1': 410, 'x1': 2999, 'y2': 440, 'x2': 3070}","{'y1': 530, 'x1': 2998, 'y2': 560, 'x2': 3101}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
76,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A07,Male ,14.0,"[{'y1': 723, 'x1': 4386, 'y2': 753, 'x2': 4471}]","{'y1': 681, 'x1': 4386, 'y2': 711, 'x2': 4457}","{'y1': 766, 'x1': 4386, 'y2': 796, 'x2': 4509}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
77,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,,,1.1,[],{},"{'y1': 1023, 'x1': 4590, 'y2': 1053, 'x2': 4690}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
78,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A01,Store ,22.8,"[{'y1': 1010, 'x1': 1927, 'y2': 1040, 'x2': 2022}]","{'y1': 967, 'x1': 1927, 'y2': 997, 'x2': 1993}","{'y1': 1052, 'x1': 1927, 'y2': 1083, 'x2': 2053}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
79,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A06,Brandrigg ,111.0,"[{'y1': 1012, 'x1': 2817, 'y2': 1050, 'x2': 2991}]","{'y1': 969, 'x1': 2818, 'y2': 999, 'x2': 2889}","{'y1': 1054, 'x1': 2817, 'y2': 1085, 'x2': 2963}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
80,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A07/A012,Corridor ,14.2,"[{'y1': 1162, 'x1': 4233, 'y2': 1192, 'x2': 4380}]","{'y1': 1119, 'x1': 4234, 'y2': 1150, 'x2': 4412}","{'y1': 1204, 'x1': 4234, 'y2': 1234, 'x2': 4357}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
81,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A099,Accessible ,3.7,"[{'y1': 1280, 'x1': 4508, 'y2': 1310, 'x2': 4703}]","{'y1': 1238, 'x1': 4508, 'y2': 1268, 'x2': 4579}","{'y1': 1323, 'x1': 4508, 'y2': 1353, 'x2': 4610}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
82,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A11,Female ,13.2,"[{'y1': 1689, 'x1': 4722, 'y2': 1718, 'x2': 4855}]","{'y1': 1648, 'x1': 4724, 'y2': 1677, 'x2': 4790}","{'y1': 1729, 'x1': 4720, 'y2': 1759, 'x2': 4843}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
83,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A61,Entrance ,4.9,"[{'y1': 1972, 'x1': 2883, 'y2': 2002, 'x2': 3044}]","{'y1': 1931, 'x1': 2881, 'y2': 1961, 'x2': 2946}","{'y1': 2012, 'x1': 2888, 'y2': 2042, 'x2': 2992}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
84,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A13,Office ,12.5,"[{'y1': 2112, 'x1': 4737, 'y2': 2142, 'x2': 4841}]","{'y1': 2072, 'x1': 4737, 'y2': 2102, 'x2': 4808}","{'y1': 2153, 'x1': 4739, 'y2': 2183, 'x2': 4862}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
85,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A15,Office ,16.0,"[{'y1': 2682, 'x1': 4934, 'y2': 2712, 'x2': 5038}]","{'y1': 2642, 'x1': 4935, 'y2': 2672, 'x2': 5006}","{'y1': 2723, 'x1': 4936, 'y2': 2753, 'x2': 5059}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
86,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A60,Study ,40.8,"[{'y1': 2801, 'x1': 2736, 'y2': 2839, 'x2': 2839}]","{'y1': 2760, 'x1': 2734, 'y2': 2790, 'x2': 2804}","{'y1': 2840, 'x1': 2741, 'y2': 2871, 'x2': 2868}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
87,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A18,Porters ,6.7,"[{'y1': 3088, 'x1': 5049, 'y2': 3118, 'x2': 5177}]","{'y1': 3048, 'x1': 5049, 'y2': 3078, 'x2': 5120}","{'y1': 3129, 'x1': 5050, 'y2': 3159, 'x2': 5153}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
88,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A19,Reception ,17.7,"[{'y1': 3245, 'x1': 5593, 'y2': 3283, 'x2': 5772}]","{'y1': 3205, 'x1': 5593, 'y2': 3235, 'x2': 5664}","{'y1': 3286, 'x1': 5595, 'y2': 3316, 'x2': 5718}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
89,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A16/A18,Corridor ,15.4,"[{'y1': 3366, 'x1': 5211, 'y2': 3396, 'x2': 5358}]","{'y1': 3325, 'x1': 5211, 'y2': 3356, 'x2': 5367}","{'y1': 3406, 'x1': 5213, 'y2': 3437, 'x2': 5336}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
90,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A22,Office ,17.0,"[{'y1': 3412, 'x1': 6524, 'y2': 3443, 'x2': 6627}]","{'y1': 3372, 'x1': 6524, 'y2': 3401, 'x2': 6594}","{'y1': 3453, 'x1': 6525, 'y2': 3483, 'x2': 6648}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
91,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A24,Comms ,8.9,"[{'y1': 3505, 'x1': 7026, 'y2': 3536, 'x2': 7165}]","{'y1': 3465, 'x1': 7026, 'y2': 3494, 'x2': 7097}","{'y1': 3546, 'x1': 7028, 'y2': 3576, 'x2': 7130}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
92,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A25,Meeting ,14.2,"[{'y1': 3604, 'x1': 7386, 'y2': 3642, 'x2': 7527}]","{'y1': 3564, 'x1': 7386, 'y2': 3594, 'x2': 7457}","{'y1': 3645, 'x1': 7388, 'y2': 3675, 'x2': 7511}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
93,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A26,Porters ,14.2,"[{'y1': 3792, 'x1': 7747, 'y2': 3821, 'x2': 7875}]","{'y1': 3751, 'x1': 7747, 'y2': 3781, 'x2': 7818}","{'y1': 3832, 'x1': 7749, 'y2': 3862, 'x2': 7872}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
94,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A57/A58,Study ,24.8,"[{'y1': 3961, 'x1': 2809, 'y2': 3999, 'x2': 2912}]","{'y1': 3920, 'x1': 2807, 'y2': 3951, 'x2': 2962}","{'y1': 4001, 'x1': 2814, 'y2': 4031, 'x2': 2940}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
95,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A35,Entrance ,5.0,"[{'y1': 4044, 'x1': 4914, 'y2': 4073, 'x2': 5074}]","{'y1': 4003, 'x1': 4911, 'y2': 4033, 'x2': 4982}","{'y1': 4084, 'x1': 4919, 'y2': 4114, 'x2': 5021}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
96,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A56,wc ,4.9,"[{'y1': 4379, 'x1': 2694, 'y2': 4409, 'x2': 2760}]","{'y1': 4338, 'x1': 2691, 'y2': 4368, 'x2': 2762}","{'y1': 4418, 'x1': 2699, 'y2': 4449, 'x2': 2803}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
97,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A2TIA32,Lobby ,5.0,"[{'y1': 4599, 'x1': 5449, 'y2': 4635, 'x2': 5558}]","{'y1': 4554, 'x1': 5448, 'y2': 4594, 'x2': 5603}","{'y1': 4655, 'x1': 5455, 'y2': 4689, 'x2': 5522}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
98,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,,ASS Change ,7.3,"[{'y1': 4650, 'x1': 2667, 'y2': 4687, 'x2': 2808}, {'y1': 4609, 'x1': 2665, 'y2': 4639, 'x2': 2736}]",{},"{'y1': 4689, 'x1': 2672, 'y2': 4719, 'x2': 2774}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
99,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A54,Lobby ,6.0,"[{'y1': 4885, 'x1': 2657, 'y2': 4922, 'x2': 2765}]","{'y1': 4844, 'x1': 2654, 'y2': 4874, 'x2': 2725}","{'y1': 4925, 'x1': 2662, 'y2': 4955, 'x2': 2765}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
100,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A52,Cellars ,23.9,"[{'y1': 4894, 'x1': 3207, 'y2': 4924, 'x2': 3332}]","{'y1': 4853, 'x1': 3204, 'y2': 4883, 'x2': 3275}","{'y1': 4933, 'x1': 3212, 'y2': 4963, 'x2': 3338}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
101,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,Al,AP0O81_A_ Floor,A Floor,APO81,Barker House Farm,Barker House Farm AP081_0,A44,Bar ,125.6,"[{'y1': 5080, 'x1': 4424, 'y2': 5110, 'x2': 4486}]","{'y1': 5038, 'x1': 4425, 'y2': 5068, 'x2': 4496}","{'y1': 5119, 'x1': 4426, 'y2': 5150, 'x2': 4573}",C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
