,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,PNG_title
88,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A19,Reception ,17.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
89,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A16/A18,Corridor ,15.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
90,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A22,Office ,17,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
91,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A24,Comms ,8.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
92,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A25,Meeting ,14.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
93,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A26,Porters ,14.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
94,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A57/A58,Study ,24.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
95,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A35,Entrance ,5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
96,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A56,wc ,4.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
97,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A2TIA32,Lobby ,5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
98,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,,ASS Change ,7.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
99,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A54,Lobby ,6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
100,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A52,Cellars ,23.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
101,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A44,Bar ,125.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
102,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A27/A32,Seating Bar ,63.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
103,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A42,Bar ,36.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
104,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A32,JCR ,163.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
105,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A37,Lobby ,3.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
106,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,,48 KITCHEN/STORES ,94.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
107,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A38,Female ,10,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
108,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A39,Accessible WC ,10,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
109,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A28,Male ,10,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
110,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,,Entrance ,8.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
111,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,A47,Cellars ,23.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
112,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,,External Storage ,25,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
113,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png,0.01,A1,AP0O81_A_ Floor,A Floor,AP081,Barker House Farm,Barker House Farm AP081_0,,External Storage ,5.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_0.png
114,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_1.png,0.01,A1,AP0O81_B Floor,B Floor,AP081,Barker House Farm,Barker House Farm AP081_1,,,24.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_1.png
115,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_1.png,0.01,A1,AP0O81_B Floor,B Floor,AP081,Barker House Farm,Barker House Farm AP081_1,BO2,Study ,22.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_1.png
116,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_1.png,0.01,A1,AP0O81_B Floor,B Floor,AP081,Barker House Farm,Barker House Farm AP081_1,,,24.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Barker House Farm AP081_1.png
117,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A03/04,General ,23.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
118,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A05,Store ,4.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
119,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A06,Petrol Mowers ,15.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
120,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A02,Road Garage ,13.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
121,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,,Open Store ,13.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
122,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,,Diesel Lubricants ,13.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
123,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,AO9,WC ,12.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
124,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A11,Mess ,29.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
125,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A12,Machinery ,44.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
126,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A14,Pesticide ,17.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
127,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A08,Lobby ,2.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
128,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A19,Boiler Room ,10,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
129,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A18,Store ,19.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
130,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,A15/17,Office ,13.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
131,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png,-1,A3,MC007_A_Floor,A Floor,"

MC007",Bigforth Farm,Bigforth Farm MC007_0,Swo1,Heavy Store ,64.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bigforth Farm MC007_0.png
132,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A014/A015,Studio ,138,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
133,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A019,Studio ,44.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
134,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,,Lift Lift ,1.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
135,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A017,Riser ,1.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
136,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A001,Plant ,8.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
137,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A003,Studio ,103.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
138,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A012,Workshop ,44.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
139,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A005,Female ,8.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
140,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A002a,Cleaners ,2.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
141,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A013,Office ,16.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
142,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A010,Studio ,85.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
143,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png,0.01,A1,MC030_A_Floor,A Floor,MC030,Bowland Annexe,Bowland Annexe MC030_0,A009,Office ,16.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_0.png
144,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BO14,Studio ,96.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
145,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BO17,Studio ,44.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
146,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BO14/B017,Corridor ,11.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
147,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BO16a,Store ,1.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
148,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BOO7b,Installation ,5.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
149,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BO05,Extraction ,15.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
150,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BO02,Studio ,245,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
151,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,BOoo1,Male ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
152,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png,0.01,A1,MC030_B Floor,B Floor,MC030,Bowland Annexe,Bowland Annexe MC030_1,B003,Studio ,16.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_1.png
153,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,C331,Single ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
154,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,C332,Single ,9.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
155,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,C333,Single ,9.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
156,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,C335,Single ,12.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
157,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,C336,Single ,9.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
158,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,Sw2,Stairwell ,9.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
159,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,C341,Female ,18.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
160,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png,0.01,A1,MC030_C Floor,C Floor,MC030,Bowland Annexe,Bowland Annexe MC030_2,C330,Store ,7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Bowland Annexe MC030_2.png
